destination,name,balanced,business,leisure,settlement,reach,pca,entropy,gamma_flat,gamma_sharp,gamma_extreme
PLW,Palau,0.849784906718676,0.8079368471540493,0.7943057921808735,1.0854463158189684,0.4199385763986471,1.0660973861327632,1.0374299549100212,0.929891261015151,0.6775749950339554,0.37190500533885
PNG,Papua New Guinea,0.7309695435227472,0.789024957641372,0.7184611032528478,0.6733210512522834,0.9766921096506228,0.5352888571748092,0.6770342502164864,0.8624368421896194,0.5013464087719227,0.2036071847312901
POL,Poland,1.4031914915374035,1.4028475245250571,1.3823660241780549,1.442831417863074,1.2959268712815004,1.464000562054574,1.4560792435477787,1.194912573446394,1.847452280558853,2.7648001294891937
PRK,North Korea,0.5367698817609803,0.5395190378252611,0.5797818883068708,0.4365527809392447,0.835323914732978,0.3519671292519491,0.4378496761420825,0.7390464402136491,0.2703433077452802,0.0592036563009992
PRT,Portugal,1.3271561077217198,1.3226837220718768,1.2959739974774351,1.4131365596175447,1.1485161800998072,1.416058369364348,1.4006525393399532,1.1620870585404302,1.652659423669332,2.212503727155944
PRY,Paraguay,1.008675879500326,1.0115904231368178,0.9840420879853878,1.0144764022715371,1.0724577916567906,0.9967287051288798,0.9950950670402284,1.0131027110567663,0.954646567836876,0.7382483980962079
PSE,Palestine,0.8393159631783097,0.8160212305907498,0.8297454575068052,0.8912117012102132,0.7647685445085375,0.830313208565034,0.8354710116455892,0.924145602481831,0.6609830313900124,0.3539141309126857
QAT,Qatar,1.1683275748719422,1.1750334201133272,1.1319733634081273,1.1839595039655646,1.0716238454242029,1.282259569510578,1.1104105163207405,1.0903350501003566,1.280762485467294,1.3287842713849074
ROU,Romania,1.2363642376087784,1.2467595740317658,1.2025060564299532,1.2642408809120411,1.211631314241835,1.2712044610493949,1.231710886884313,1.1216332545124708,1.434274288213708,1.6664094059573982
RUS,Russia,1.1924867272710704,1.1906308732005766,1.2095159330787075,1.0025225624456675,1.456125115094076,1.1846678854125432,1.049730212791931,1.101550562679143,1.3342783893595584,1.442149176522082
RWA,Rwanda,0.744004786790239,0.7013661569908929,0.9101891347642654,0.5995814112699747,0.8580606193531128,0.6295651638312778,0.6530351448353323,0.8700926991638213,0.5193866751882522,0.2185238732257947
SAU,Saudi Arabia,1.2675046623645676,1.2587301206197157,1.248021321260939,1.1756320830039526,1.3593414627366722,1.337482309863382,1.1937587346078544,1.1356707554532142,1.5074345856036884,1.8407475567058695
SDN,Sudan,0.6899250570432794,0.6780828448784412,0.8348609636915708,0.4505946389768909,1.011105178632061,0.4944466366560563,0.5558129789976691,0.8378738161489302,0.4466251556041587,0.1615859676306298
SEN,Senegal,0.979531278755488,0.9668584913359513,1.0800712557536414,0.9603857899277748,0.9916350724860652,0.8341516744907344,0.9522517784303074,0.99835917617637,0.9002765985677254,0.6565521155747691
SGP,Singapore,1.4627218452238409,1.5273477547969314,1.3108784054363587,1.5871670213663536,1.257828628643908,1.5773768734763052,1.5912375992216756,1.2199963558596558,2.0075336756689945,3.2646976043749607
SLB,Solomon Islands,0.6487016263806346,0.685688340698987,0.6134011856980572,0.7252757034271021,0.6674384088296804,0.5274046942150348,0.6980412098284687,0.8124565664332468,0.3948474319374616,0.1262920223307476
SLE,Sierra Leone,0.7070571608919122,0.7044740399445301,0.8116329294511531,0.6543645716626375,0.8409016193587705,0.5242209073795769,0.6573921320167769,0.8482129959086849,0.4690815961973657,0.1782436516308228
SLV,El Salvador,0.8465968167681355,0.8251991163736855,0.9076535394257428,0.7417545454027749,0.9327962113351328,0.8338603114895187,0.7830141920483443,0.9281453117179762,0.6725004922473836,0.3663553139962076
SMR,San Marino,1.1972241974521165,1.224955448214888,1.067683409115033,1.4595001873141782,0.7352054285165075,1.352725450766855,1.3908259611476037,1.1037364948419974,1.3449009985177285,1.4652033882931177
SOM,Somalia,0.6373084773209705,0.6604132641226083,0.7229839801416874,0.4519133175080241,0.9820439083009388,0.3883835843664799,0.5403015609071387,0.8052903732440891,0.3810998124100072,0.1176507641369727
SRB,Serbia,1.087290227411947,1.087821708961617,1.040549384138855,1.092911557753661,1.0926773929915312,1.1368916752097715,1.080281147206688,1.0518417428327782,1.109252237477122,0.9967308698891624
SSD,South Sudan,0.4493608963430785,0.5033146136772856,0.4778765713357993,0.2382122733734153,0.8596966821915691,0.2106129930873482,0.3419419088424135,0.67620020528956,0.1894653945217227,0.0290788400965536
STP,Sao Tome and Principe,0.6700154872318462,0.6400345598791687,0.6961456408193472,0.7972700736063665,0.462446454198984,0.7097511006556336,0.72500516183058,0.8256958093120109,0.421220041947309,0.1437259991147987
SUR,Suriname,0.9408408456744948,0.9461978444870108,0.9201242331286572,1.0485294984753686,0.8764036184361564,0.9440926416070065,0.9505875592206228,0.9784434752659832,0.8305612619837262,0.5588054396694383
SVK,Slovakia,1.192902357825034,1.254166563460335,1.046534609072863,1.3118131674151383,1.1488133963514704,1.246544302962965,1.267299643190884,1.1017425137395735,1.3352086529810818,1.444160820573605
SVN,Slovenia,1.2091209934716811,1.2581886842605188,1.0321711806321234,1.4111023322476457,1.0467822851824975,1.3220558655014134,1.3331123073360187,1.109206843917191,1.3717623145598312,1.5243160325429803
SWE,Sweden,1.381174193661002,1.4247046173195437,1.2465901734348883,1.494888671823197,1.258630150721721,1.4812985580329066,1.4721312028361129,1.185500898095104,1.7899308557305995,2.595313295799649
SWZ,Swaziland,0.6935092536464394,0.6938375817219138,0.7046044679223602,0.6405462421878293,0.8140738201914535,0.6668422788557801,0.6140704816076543,0.8400473958968009,0.4512776912645833,0.1649700142811394
SYC,Seychelles,0.9610678958340392,0.955444813092296,0.9201959290330844,1.131892386631936,0.6682623550100673,1.1032073650990164,1.0567429766734815,0.988905277751428,0.8666574691218776,0.6084322849592357
SYR,Syria,0.8089574328551299,0.7545188133055301,0.9787346842128132,0.6361694493730999,0.9633396395973932,0.7120895723645629,0.733828008741602,0.907278239184826,0.6140315460067506,0.3054208276015853
TCD,Chad,0.5411533595542493,0.6027713545295752,0.555578822675972,0.3953632791077863,0.986257591477736,0.2694038587162751,0.4173078135902209,0.7420579789409597,0.2747768003757053,0.06116139838007
TGO,Togo,0.7384021245825936,0.7021858552753735,0.8740295349127534,0.6173174722916165,0.8491506239293491,0.6253110521188001,0.6640696356134679,0.8668104302409674,0.511593737308311,0.2120155530350052
THA,Thailand,1.2526227062655757,1.2310622522599777,1.3264610997942698,1.1154696547452867,1.336736352047813,1.2426888306835808,1.1954081767718694,1.128984032516963,1.4722443759638242,1.7558082697452788
TJK,Tajikistan,0.8151685377252716,0.7808373923593608,0.8900269009335866,0.7294541287282632,0.9337937106080664,0.7314630552471854,0.7275229551369382,0.9107545809201522,0.6234967050814264,0.3149093878948866
TKM,Turkmenistan,0.7984640237029077,0.8164292432684985,0.8423248032137766,0.6691113704307572,1.049114857935373,0.6940092773862444,0.6629501254893821,0.9013746422072848,0.5982050157521188,0.2898794192037547
TLS,Timor-Leste,0.8202048528807991,0.7836313565555123,0.9115334832318042,0.8753276889914994,0.716514646565647,0.7587313077858479,0.8780292149064423,0.9135636835878732,0.631224741680371,0.3227641633401361
TON,Tonga,0.7336717676160089,0.6842156158861809,0.7388791588688308,0.8689750603796395,0.4500769355710786,0.8336640376193966,0.8026314594664157,0.8640294856723493,0.50505998194353,0.2066346742881468
TTO,Trinidad and Tobago,0.982672177066264,0.9951234884523662,0.9360736580281132,1.0749363457557373,0.8702162841088141,1.0695015615806052,1.0284247759552905,0.9999585303898212,0.9060593863720028,0.6650137268977566
TUN,Tunisia,1.0455218439516405,1.0241949249971936,1.097755880814262,0.997058200847059,1.0782166190069993,1.033230556431152,1.0154827967207447,1.031440583048573,1.0256650713248463,0.852174264171564
TUR,Turkey,1.251543764862697,1.217873599703308,1.276520699173366,1.1320960014657202,1.330589344639394,1.3105963386460977,1.210479879961864,1.1284977048997975,1.4697092450016058,1.7497666483867076
TUV,Tuvalu,0.4247272310918626,0.3980990070638774,0.4186803492870941,0.5518084273274462,0.1699939880838098,0.5269595007214112,0.5027119076448539,0.6574045610641407,0.169262034591958,0.0232079294804231
TWN,Taiwan,1.4207660277658327,1.4246886066107525,1.3702103688474336,1.5157991614425197,1.248739792379342,1.511429431469078,1.506156733763102,1.2023722424579883,1.8940196147492003,2.9059372154663112
TZA,Tanzania,0.9128489787924344,0.8880083223901257,1.095947314456883,0.7329014487065013,1.0963367455383737,0.746139207938336,0.8117986013505986,0.9637782623359734,0.7818747934378016,0.495212623579495
UGA,Uganda,0.6972768046557778,0.7037128130172174,0.8165418641303827,0.4955822041777431,1.010711862525307,0.5113639335810859,0.5772322537218062,0.84232612152618,0.4561942226254145,0.168584190205463
UKR,Ukraine,1.1174607895770023,1.1105308471512672,1.0914725513126284,1.0956378609921948,1.2061736390043494,1.1145553518962144,1.1168381463588146,1.0663353489628975,1.171666277947568,1.11205212252029
URY,Uruguay,1.2003089999465235,1.181634371826512,1.1633877956533036,1.298538491359846,1.0212053948009585,1.324164154093584,1.294670563969882,1.1051575397424984,1.3518405489603542,1.4803629953852948
USA,United States,1.4461796083039329,1.50196420158718,1.348141387554208,1.3867589553831687,1.5505314900510816,1.5031579303580624,1.4334053015969932,1.213078139344994,1.9623831730355097,3.1194993878052437
UZB,Uzbekistan,1.0412556749078326,1.008518189437792,1.0815858418084912,0.95775931517804,1.1433243366878223,1.012025639106756,0.9643228395745298,1.0293340762062604,1.0173118583647909,0.838350245928422
VAT,Vatican,0.8779280434462068,0.7525840350778419,0.9428864968641446,1.0598062957484566,0.2989963838073801,1.2184239994748698,0.9980296433145296,0.945163889030447,0.7231979523705904,0.4236738486381864
VCT,Saint Vincent and the Grenadines,0.7551291093722328,0.6920286766566976,0.789649377875523,0.8224109876848753,0.5149288372214308,0.9336760504356733,0.8123997248208146,0.8765733558199099,0.5350344771873908,0.2318893585665969
VEN,Venezuela,0.8177000466795353,0.7808162100428541,0.8988606118455073,0.6630538384103338,1.0327836552708587,0.7609898596214507,0.6787866954691727,0.9121676605746668,0.6273752608962024,0.3188394570026872
VNM,Vietnam,1.1449171085522365,1.1587648353013569,1.1736350881986102,0.978683098300388,1.3620287877678785,1.0725549871374325,1.0486601196400112,1.0793559308984202,1.2299499364937556,1.2254402790333507
VUT,Vanuatu,0.7229719377652856,0.7303947424711782,0.7475708207615364,0.8195932205597786,0.5758491463686426,0.6596836571811914,0.7893010063868007,0.8577058652346304,0.4904358683358238,0.1948416202521339
WSM,Samoa,0.6037404128459734,0.6036981929491086,0.6181928274986817,0.6453752404731037,0.554740090272866,0.6026983093324416,0.6219803672371389,0.7837955318692414,0.3420108146386842,0.094753870761019
XKX,Kosovo,1.0200941121441325,0.9903745262765632,1.0322357247155745,1.092001254144889,0.8637860422103226,1.0827342927157793,1.0627809124016143,1.0188207467590638,0.9763821383520924,0.7722482524172828
YEM,Yemen,0.6570273395021806,0.6536348149297977,0.8007249556964011,0.4265410056948304,1.0116426413783337,0.4332793381517063,0.5138447411459659,0.8176536511012984,0.4050477526082728,0.1329014551038863
ZAF,South Africa,1.12328610607948,1.1189670298005705,1.1835665740500754,1.0231550275084618,1.2396371741941394,1.0830669562207749,1.0740661919588277,1.0691111360658672,1.1839138971259633,1.1354225602580243
ZMB,Zambia,0.8338676635661856,0.8348651947821558,0.9563660537236592,0.7150119791632423,1.0236240693512235,0.6560880004786643,0.7673337771927324,0.9211412393998384,0.6524295299568342,0.3448136911308574
ZWE,Zimbabwe,0.7252305957098419,0.7440300834232889,0.7703516237594242,0.5856118007228144,0.9960917575057878,0.588075700782747,0.6089556960116355,0.8590446125347447,0.4935050253900451,0.1972878959764305
