iso3,gdp_pc_ppp,gdp_pc_ppp_year,gdp_total_ppp,gdp_total_ppp_year,trade_openness,trade_openness_year,hdi,hdi_year,internet_users,internet_users_year,tertiary_enroll,tertiary_enroll_year,population,population_year,surface_area,surface_area_year,tourist_arrivals,tourist_arrivals_year,tourism_receipts,tourism_receipts_year,air_departures,air_departures_year,rule_of_law,rule_of_law_year,electoral_democracy,electoral_democracy_year,homicide_rate,homicide_rate_year,gdp_total_usd,gdp_total_usd_year,price_level,price_level_year,country_name,lat,lon,land_area_km2,landlocked,n_land_borders,un_region,un_subregion,languages,english_official,independent,un_member,region,income_group,n_gdp_pc_ppp,n_gdp_total_ppp,n_trade_openness,n_hdi,n_internet_users,n_tertiary_enroll,n_population,n_surface_area,n_tourist_arrivals,n_tourism_receipts,n_air_departures,n_rule_of_law,n_electoral_democracy,n_homicide_rate,n_price_level,p_economy,p_development,p_scale,p_draw,p_security,p_cost,name
MDA,19995.7590923995,2025.0,47200529223.1046,2025.0,92.6661727857921,2025.0,0.785,2023.0,77.3687973,2024.0,74.7109378669046,2024.0,2360527.0,2025.0,33850.0,2023.0,29000.0,2020.0,354000000.0,2020.0,6643.666,2023.0,0.789,2025.0,0.553,2025.0,2.54314378217647,2023.0,20351796275.2943,2025.0,0.4311772899642007,2025.0,Moldova,47.0,29.0,33846.0,True,2.0,Europe,Eastern Europe,Moldavian,False,True,True,Europe & Central Asia,Upper middle income,0.5641526681086779,0.48838789885241135,0.2360894263908064,0.6673858324343761,0.7514618132872108,0.6069453090333665,0.5136466023434961,0.5533100789894959,0.1729629059601501,0.5192805736371742,0.5539424639943872,0.789611291541557,0.5905790038015402,0.4422141742598517,0.7375021978082711,0.42954333111729853,0.6752643182516511,0.533478340666496,0.4153953145305705,0.6074681565343163,0.7375021978082711,Moldova
MDG,1952.48426903369,2025.0,63925658752.4976,2025.0,54.2413796011714,2025.0,0.487,2023.0,18.67790031,2024.0,6.1466638463036,2023.0,32740678.0,2025.0,587295.0,2023.0,87099.9984741211,2020.0,202000000.0,2020.0,5367.0,2023.0,0.148,2025.0,0.361,2025.0,4.408920174698675,,19620352035.7899,2025.0,0.3069245185529407,2025.0,Madagascar,-20.0,47.0,587041.0,False,0.0,Africa,Eastern Africa,French|Malagasy,False,True,True,Sub-Saharan Africa ,Low income,0.08226434331230963,0.5146462349096863,0.11796604068834089,0.13160733549083062,0.10691236941511426,0.02845692828332486,0.7692589572057101,0.7776965367748474,0.29446588421281905,0.4610368282370047,0.5358204308251784,0.13495516473640132,0.35663807388634367,0.3602364997603933,0.8703949889053244,0.2382922063034456,0.08899221106308991,0.7734777469902787,0.43044104775833403,0.28394324612771277,0.8703949889053244,Madagascar
MDV,28554.8945669737,2025.0,15124842334.6564,2025.0,156.473955741011,2024.0,0.766,2023.0,85.23999786,2024.0,48.4968654322788,2022.0,529676.0,2025.0,300.0,2023.0,555000.0,2020.0,1409000000.0,2020.0,33484.0,2023.0,0.763,2025.0,0.556,2025.0,0.615093155858455,2019.0,7741066860.6337,2025.0,0.5118114086317554,2025.0,Maldives,3.25,73.0,300.0,False,0.0,Asia,Southern Asia,Maldivian,False,True,True,South Asia,Upper middle income,0.6379574463632336,0.3898643764218152,0.43224380308775745,0.6332254584681769,0.8379041442745557,0.3857727445719591,0.3683920934397039,0.18169703720454872,0.49906736088056053,0.6626854648652294,0.6912965212005587,0.7630573768817533,0.594234330831465,0.65368563451591,0.6512611187106078,0.4866885419576021,0.6189674491048972,0.2750445653221263,0.6176831156487829,0.6703257807430427,0.6512611187106078,Maldives
MEX,25868.4787520629,2025.0,3413265579050.57,2025.0,79.9239525815655,2025.0,0.789,2023.0,83.12233799,2024.0,48.203441619873,2024.0,131946900.0,2025.0,1957193.9,2023.0,51128000.0,2020.0,11449000000.0,2020.0,556879.0,2023.0,0.355,2025.0,0.469,2025.0,24.8589948436701,2023.0,1832641364775.52,2025.0,0.5369173075847458,2025.0,Mexico,23.0,-102.0,1964375.0,False,3.0,Americas,North America,Spanish,False,True,True,Latin America & Caribbean ,Upper middle income,0.617491605523167,0.858999920795743,0.19691799390819678,0.6745774901114707,0.8146477866191033,0.3832970782203962,0.904735701689294,0.8723503146821979,0.9987872699540378,0.8801820473955255,0.9300376150550063,0.34636517760483687,0.48822984696364163,0.10254777087662013,0.6244094602166458,0.5578031734090356,0.6241741183169901,0.8885430081857459,0.9363356441348566,0.3123809318150329,0.6244094602166458,Mexico
MHL,8964.32212870807,2025.0,325243535.473786,2025.0,115.909090909091,2025.0,0.733,2023.0,65.915802,2024.0,37.6853055916775,2024.0,36282.0,2025.0,180.0,2023.0,6099.99990463257,2019.0,20100000.3814697,2018.0,1693.0,2023.0,0.453,,0.498,,3.77663964401616,1994.0,308000000.0,2025.0,0.9469826957554525,2025.0,Marshall Islands,9.0,168.0,181.0,False,0.0,Oceania,Micronesia,English|Marshallese,True,True,True,East Asia & Pacific,Upper middle income,0.39797294393833704,0.05747344079039451,0.3075415268390177,0.5738942826321467,0.6256838454953314,0.29455378491824163,0.1078020466772711,0.14152924064910183,0.0007218495851191029,0.22147670109351872,0.4378395939950465,0.4464530097840963,0.5235646749195828,0.3832991758893981,0.1858298346086863,0.2543293038559164,0.49804397101523995,0.12466564366318647,0.22001271489122812,0.4511056201976924,0.1858298346086863,Marshall Islands
MKD,28028.5664230631,2025.0,51037468856.8534,2025.0,133.043033840548,2025.0,0.815,2023.0,93.1,2025.0,55.0082015991211,2023.0,1820909.0,2025.0,25710.0,2023.0,118000.0,2020.0,253000000.0,2020.0,24228.0,2009.0,0.368,2025.0,0.562,2025.0,1.52854990019388,2023.0,19101199817.0174,2025.0,0.37425836830958864,2025.0,North Macedonia,41.83333333,22.0,25713.0,True,5.0,Europe,Southeast Europe,Macedonian,False,True,True,Europe & Central Asia,Upper middle income,0.6341038313490264,0.4951538479139843,0.36021375176869114,0.7213232650125853,0.9242234930661354,0.44070998950718615,0.48841820845651673,0.5316813419836417,0.3280110596400272,0.4844080465806324,0.6638190887697973,0.3596421349347387,0.601544984891315,0.518061386750694,0.7983790239667775,0.4964904770105673,0.6954189158619689,0.5100497752200792,0.49207939833015235,0.4930828355255826,0.7983790239667775,North Macedonia
MLI,3502.76132351788,2025.0,88265455597.0502,2025.0,48.7722026619492,2025.0,0.419,2023.0,36.80149841,2024.0,5.12750941173932,2015.0,25198821.0,2025.0,1240190.0,2023.0,217000.0,2019.0,231000000.0,2018.0,0.0,2014.0,0.421,2025.0,0.164,2025.0,4.408920174698675,,30069148580.7688,2025.0,0.3406672336008845,2025.0,Mali,17.0,-4.0,1240192.0,True,7.0,Africa,Western Africa,French,False,True,True,Sub-Saharan Africa ,Low income,0.20332565739599523,0.5425764526606466,0.10115299776673718,0.00934915498022291,0.30594758058775556,0.01985814988149753,0.7438097229190331,0.8364741905162606,0.39531764582121465,0.47496373077704906,0.0,0.4137712686643381,0.11660493225460572,0.3602364997603933,0.8343059461340222,0.282351702607793,0.11171829514982534,0.7901419567176469,0.2900937921994213,0.29687090022644574,0.8343059461340222,Mali
MLT,72210.3392223985,2025.0,41860622488.5813,2025.0,219.014371043081,2025.0,0.924,2023.0,93.86029816,2024.0,80.5250091552734,2023.0,579704.0,2025.0,320.0,2023.0,718000.0,2020.0,1185000000.0,2007.0,16075.0,2023.0,0.83,2025.0,0.783,2025.0,0.562898250512237,2023.0,27771821560.9411,2025.0,0.6634354653592807,2025.0,Malta,35.83333333,14.58333333,316.0,False,0.0,Europe,Southern Europe,English|Maltese,True,True,True,"Middle East, North Africa, Afghanistan & Pakistan",High income,0.8301302672056043,0.47799423004740116,0.624502107855305,0.9172959367134124,0.9325731653549825,0.6559996122141047,0.3771646783487473,0.18677190045814096,0.5275164445354151,0.6447110461373112,0.6289801453450812,0.831484772351247,0.8708207427624525,0.6668971528545394,0.489093757233528,0.6442088683694368,0.8352895714274998,0.2819682894034441,0.6004025453392692,0.7897342226560796,0.489093757233528,Malta
MMR,6011.53492175516,2025.0,329736585932.9,2025.0,70.01778903800715,,0.609,2023.0,45.4477005,2020.0,20.3723297119141,2018.0,54850648.0,2025.0,676590.0,2023.0,903000.0,2020.0,2501000000.0,2019.0,43257.0,2023.0,0.062,2025.0,0.08,2025.0,2.57510107248619,2023.0,81665773809.5238,2025.0,0.24766973788629704,2025.0,Myanmar,22.0,98.0,676578.0,False,5.0,Asia,South-Eastern Asia,Burmese,False,True,True,East Asia & Pacific,Lower middle income,0.3152065222338529,0.6566722547193687,0.16646501081821127,0.35095289464221496,0.40090105777970914,0.1484812781249864,0.8194141866759073,0.7888261247644657,0.5528446017017045,0.7222561022113334,0.7130444527148424,0.04712298547705129,0.014255775416707283,0.4403536436319132,0.9337700999728299,0.37944792925714427,0.30011174351563685,0.8041201557201865,0.6627150522092934,0.1672441348418906,0.9337700999728299,Myanmar
MNE,35422.6449824931,2025.0,22072877345.296,2025.0,105.773801433894,2025.0,0.862,2023.0,88.88258428,2024.0,55.1743011474609,2023.0,623129.0,2025.0,13888.0,2023.0,351000.0,2020.0,180000000.0,2020.0,4495.0,2023.0,0.754,2025.0,0.636,2025.0,0.789201202111271,2023.0,9232801464.79257,2025.0,0.41828717300239937,2025.0,Montenegro,42.5,19.3,13812.0,False,5.0,Europe,Southeast Europe,Montenegrin,False,True,True,Europe & Central Asia,Upper middle income,0.6826003290690068,0.4225891556604349,0.27638417741276194,0.8058252427184466,0.8779074015372124,0.44211139949999867,0.38418607325192045,0.48325477192095545,0.4484468511422582,0.4490657304800105,0.5207633715308629,0.7538656371918214,0.6917097182961301,0.616550651941824,0.7512886397617583,0.4605245540474012,0.7086146812518859,0.43372042258643795,0.4727586510510438,0.6873753358099252,0.7512886397617583,Montenegro
MNG,20797.7652692242,2025.0,74226766695.0254,2025.0,130.707440813275,2025.0,0.747,2023.0,85.12349701,2024.0,69.044059753418,2024.0,3568978.0,2025.0,1564115.75,2023.0,66900.0015258789,2020.0,49000000.0,2020.0,7240.0,2023.0,0.483,2025.0,0.535,2025.0,5.91503475082916,2023.0,25369107325.4549,2025.0,0.34177842380887524,2025.0,Mongolia,46.0,105.0,1564110.0,True,2.0,Asia,Eastern Asia,Mongolian,False,True,True,East Asia & Pacific,Upper middle income,0.5722984197261971,0.5275802836932442,0.35303380015050057,0.5990650845019777,0.8366247200038561,0.559132899573686,0.5538288930647884,0.8547214748320723,0.2653145351852218,0.3139870857573929,0.5612421761269581,0.4770921420838695,0.5686470416219904,0.3164536567650516,0.8331174883917732,0.48430416785664726,0.66494090135984,0.7042751839484304,0.3801812656898576,0.45406428015697053,0.8331174883917732,Mongolia
MOZ,1697.94109338132,2025.0,60500447853.8037,2025.0,97.1038097628682,2025.0,0.493,2023.0,20.52729988,2024.0,7.4630510423433,2018.0,35631653.0,2025.0,799380.0,2023.0,2033000.0,2019.0,113000000.0,2020.0,12839.0,2023.0,0.29,2025.0,0.279,2025.0,4.408920174698675,2011.0,22337997046.1913,2025.0,0.3692203585032949,2025.0,Mozambique,-18.25,35.0,801590.0,False,6.0,Africa,Eastern Africa,Portuguese,False,True,True,Sub-Saharan Africa ,Low income,0.05333010413872104,0.5098787665418132,0.24973136589929246,0.14239482200647247,0.12722266497157678,0.03956350978447642,0.7774837143657877,0.8019398397176415,0.6425051396213641,0.40073226866383094,0.609891436210351,0.2799803909553281,0.25672580173506193,0.3602364997603933,0.8037673559703887,0.27098007885994224,0.10306033225417521,0.7897117770417146,0.5510429481651821,0.2989808974835944,0.8037673559703887,Mozambique
MRT,7675.51996658445,2025.0,40795887531.1942,2025.0,94.0242632380265,2025.0,0.563,2023.0,45.77939987,2024.0,5.97194330025359,2020.0,5315065.0,2025.0,1030700.0,2023.0,30000.0,2000.0,6400000.09536743,2020.0,4365.0,2023.0,0.117,2025.0,0.328,2025.0,0.999971522550119,2020.0,11679910946.4371,2025.0,0.2863011850767106,2025.0,Mauritania,20.0,-12.0,1030700.0,False,4.0,Africa,Western Africa,Arabic,False,True,True,Sub-Saharan Africa ,Lower middle income,0.365821797025517,0.4757637890028407,0.24026439335906918,0.2682488313556274,0.40454381424503716,0.02698278147418831,0.5925406882879954,0.8219249923680275,0.17670839189738677,0.10266753437545656,0.5182711087602746,0.10329472802663563,0.31642947655716935,0.5812842907656689,0.8924523830081101,0.3606166597958089,0.23325847569161762,0.7072328403280115,0.2658823450110393,0.3336694984498247,0.8924523830081101,Mauritania
MUS,33666.64355884,2025.0,41872584926.5152,2025.0,139.942681072644,2025.0,0.806,2023.0,73.30793533,2024.0,45.7771156388358,2024.0,1243741.0,2025.0,2010.0,2023.0,316000.0,2020.0,518000000.0,2020.0,10794.0,2023.0,0.792,2025.0,0.738,2025.0,2.27249663925174,2022.0,16157804491.7614,2025.0,0.38588027273973496,2025.0,Mauritius,-20.28333333,57.55,2040.0,False,0.0,Africa,Eastern Africa,English|French|Mauritian Creole,True,True,True,Sub-Saharan Africa ,Upper middle income,0.6720686794832513,0.4780189657499604,0.3814242677834925,0.7051420352391227,0.7068650110803745,0.3628257553924139,0.4513640677443268,0.33126562693899064,0.43684145721939555,0.5588010318578899,0.5951576291619269,0.7926752047715343,0.8159908373135782,0.45897863437345954,0.7859489807569292,0.5105039710055681,0.5916109339039703,0.3913148473416587,0.5302667060797375,0.6892148921528575,0.7859489807569292,Mauritius
MWI,1899.29166528127,2025.0,42194891550.8885,2025.0,39.3994694717291,2025.0,0.517,2023.0,18.96159935,2024.0,2.70813684546823,2022.0,22216120.0,2025.0,118480.0,2023.0,871000.0,2018.0,35000000.0,2020.0,1002.0,2023.0,0.567,2025.0,0.557,2025.0,1.77598671180007,2012.0,14918276698.303,2025.0,0.3535564650121459,2025.0,Malawi,-13.5,34.0,118484.0,True,3.0,Africa,Eastern Africa,Chewa|English,True,True,True,Sub-Saharan Africa ,Low income,0.07654288735908768,0.4786827785543116,0.07233985692834237,0.18554476806903994,0.11002798133854771,0.0,0.7315644498997049,0.6518220190236083,0.548858374362541,0.2790559222200324,0.39329736741883337,0.5628817125232346,0.5954527731747734,0.4957076740173499,0.8205204513085674,0.20918850761391386,0.09852424980252922,0.6916932344616566,0.4070705546671356,0.551347386571786,0.8205204513085674,Malawi
MYS,41497.6746089548,2025.0,1492996614457.69,2025.0,136.39642032295,2025.0,0.819,2023.0,98.0206059,2024.0,38.5013945445142,2024.0,35977838.0,2025.0,330411.0,2023.0,4333000.0,2020.0,3386000000.0,2020.0,359378.0,2023.0,0.698,2025.0,0.504,2025.0,0.734492430713877,2023.0,472193128644.597,2025.0,0.31627206925456725,2025.0,Malaysia,2.5,112.5,330803.0,False,3.0,Asia,South-Eastern Asia,English|Malay,True,True,True,East Asia & Pacific,Upper middle income,0.7153873126712805,0.7874157513545267,0.37052254804423623,0.7285149226896799,0.9782620911965941,0.3014392654927556,0.7784235267434556,0.7324675772103117,0.7261115642279564,0.753708021154989,0.8928438114957389,0.6966725902322446,0.5308753289794327,0.6272542140674081,0.8603974484999777,0.6244418706900144,0.6694054264596766,0.7554455519768837,0.7908877989595614,0.6182673777596951,0.8603974484999777,Malaysia
NAM,11985.7200318677,2025.0,37069626686.0809,2025.0,108.580501173828,2025.0,0.665,2023.0,64.87460327,2024.0,26.1092654658031,2022.0,3092816.0,2025.0,824290.0,2023.0,187100.006103516,2020.0,155000000.0,2020.0,2960.0,2023.0,0.817,2025.0,0.633,2025.0,11.2077806904171,2021.0,15080340653.5276,2025.0,0.40681123608914155,2025.0,Namibia,-22.0,17.0,825615.0,False,4.0,Africa,Southern Africa,Afrikaans|English|German|Herero|Khoekhoe|Kwangali|Lozi|Ndonga|Tswana,True,True,True,Sub-Saharan Africa ,Lower middle income,0.4581388157260725,0.46747173292362565,0.285012379374404,0.45163610212153904,0.6142492943673058,0.19688477575025268,0.5399099940682279,0.8043527733028434,0.37893834832767037,0.43354196095353686,0.48528473364928854,0.8182078150213452,0.6880543912662053,0.2212335863242504,0.7635625654821654,0.403540976008034,0.42092339074636587,0.6721313836855356,0.43258834764349857,0.5758319308706003,0.7635625654821654,Namibia
NER,2177.25014417163,2025.0,60784101569.7092,2025.0,33.9056863589743,2025.0,0.419,2023.0,15.55760002,2024.0,4.15170730347346,2019.0,27917831.0,2025.0,1267000.0,2023.0,85000.0,2020.0,130000000.0,2019.0,165.0,2023.0,0.578,2025.0,0.227,2025.0,4.41784034939735,2012.0,21646191388.2507,2025.0,0.3561160045020348,2025.0,Niger,16.0,8.0,1267000.0,True,7.0,Africa,Western Africa,French,False,True,True,Sub-Saharan Africa ,Low income,0.10483407223057536,0.5102837022417794,0.05545117106149527,0.00934915498022291,0.0726449119425165,0.011625142391713767,0.7537697380042135,0.8381559405748424,0.2917695218352136,0.41528171548236475,0.2401134056582252,0.5741160610331515,0.19336679988302954,0.3599353694621146,0.8177829321138556,0.2235229818446167,0.031206403104817728,0.7959628392895279,0.3157215476586012,0.3758060767927652,0.8177829321138556,Niger
NGA,9531.61073275049,2025.0,2264022356237.62,2025.0,70.01778903800715,1960.0,0.56,2023.0,41.21139908,2024.0,16.6614294830602,2011.0,237527782.0,2025.0,923770.0,2023.0,5265000.0,2016.0,321000000.0,2020.0,61466.0,2023.0,0.289,2025.0,0.505,2025.0,15.7466808233499,2023.0,290794361542.112,2025.0,0.1284414708807724,2025.0,Nigeria,10.0,8.0,923768.0,False,4.0,Africa,Western Africa,English,True,True,True,Sub-Saharan Africa ,Lower middle income,0.41068315523365384,0.8234602483718605,0.16646501081821127,0.2628550880978066,0.354377561558467,0.11717178502265083,0.9618786335890224,0.8133122835015572,0.7476356329004439,0.5091215880458996,0.7428798772183355,0.2789590865453357,0.5320937713227409,0.17057436674181012,1.0,0.4668694714745752,0.24480147822630816,0.8875954585452898,0.6665456993882263,0.32720907486996226,1.0,Nigeria
NIC,9283.92301511154,2025.0,65057109096.2401,2025.0,96.4496947305229,2025.0,0.706,2023.0,61.39550018,2024.0,30.3635101318359,2023.0,7007502.0,2025.0,130370.0,2023.0,474000.0,2020.0,128000000.0,1999.0,13178.5,2000.0,0.008,2025.0,0.151,2025.0,11.3473196321723,2021.0,22237167113.0916,2025.0,0.3418099485514454,2025.0,Nicaragua,13.0,-85.0,130373.0,False,2.0,Americas,Central America,Spanish,False,True,True,Latin America & Caribbean ,Lower middle income,0.4052293235444817,0.5161650930854003,0.24772052144560183,0.5253505933117583,0.5760414277842603,0.23277855780106774,0.6194105108173644,0.6593418893586259,0.4816377507633474,0.41367213461221614,0.6121078553791418,0.0,0.10076518179159762,0.2193901060570351,0.8330837715500385,0.3897049793584946,0.4447235262990287,0.6393762000879952,0.5024725802515685,0.10671842928287757,0.8330837715500385,Nicaragua
NLD,87320.1477254029,2025.0,1579414785562.87,2025.0,150.119970359267,2025.0,0.955,2023.0,97.00679779,2024.0,86.5938262939453,2023.0,18087633.0,2025.0,41540.0,2023.0,7265000.0,2020.0,10926200195.3125,2020.0,307432.0,2023.0,0.969,2025.0,0.832,2025.0,0.690893081283378,2023.0,1332767651100.39,2025.0,0.8438363774247052,2025.0,Netherlands,52.5,5.75,41850.0,False,2.0,Europe,Western Europe,Dutch,False,True,True,Europe & Central Asia,High income,0.8694859738019013,0.7922870252355659,0.412710730719889,0.9730312837108951,0.9671283466636922,0.7072032492359678,0.7115809529520524,0.5694076734050733,0.7832091771208604,0.8753298177185674,0.8795856318384648,0.9734460853401965,0.9305244175845598,0.6363714975368606,0.29614851787562524,0.6914945765857854,0.8824542932035183,0.6404943131785628,0.8460415422259642,0.846780666820539,0.29614851787562524,Netherlands
NOR,104043.666429243,2025.0,583775486657.848,2025.0,79.0528319312867,2025.0,0.97,2023.0,99.0,2024.0,95.4987564086914,2024.0,5610870.0,2025.0,624500.0,2023.0,1397000.0,2020.0,2196000000.0,2020.0,118204.5,2004.0,0.986,2025.0,0.89,2025.0,0.724747049690651,2023.0,530755719438.879,2025.0,0.9091778116232483,2025.0,Norway,62.0,10.0,323802.0,False,3.0,Europe,Northern Europe,Norwegian Bokmål|Norwegian Nynorsk|Sami,False,True,True,Europe & Central Asia,High income,0.9057825644728231,0.7061235279597149,0.19424004271996634,1.0,0.9890178975458167,0.782335651297484,0.5978051401606477,0.7825265019503511,0.6010541801889732,0.7087545214063254,0.7984134511856918,0.990808260310068,1.0,0.6292442503743632,0.2262635127662588,0.6020487117175014,0.9237845162811004,0.6901658210554994,0.7027407175936635,0.8733508368948103,0.2262635127662588,Norway
NPL,6175.15897150244,2025.0,182896587086.718,2025.0,42.5520448428369,2025.0,0.622,2023.0,46.32189941,2024.0,21.2915596292014,2024.0,29618118.0,2025.0,147180.0,2023.0,230000.0,2020.0,238000000.0,2020.0,67501.0,2023.0,0.662,2025.0,0.656,2025.0,2.13004129984372,2020.0,45489810283.1132,2025.0,0.24871874870767713,2025.0,Nepal,28.0,84.0,147181.0,True,2.0,Asia,Southern Asia,Nepali,False,True,True,South Asia,Lower middle income,0.3207690993853754,0.6056496440144953,0.08203133073090035,0.37432578209277234,0.41050159977466444,0.15623697646766482,0.7595163191423213,0.668878491935424,0.40174566120445415,0.47806294261196247,0.7508335736194702,0.6599056314725167,0.7160785651622965,0.4686237969925353,0.9326481453124964,0.33615002471025707,0.31368811944503383,0.7141974055388727,0.5435473924786289,0.6148693312091161,0.9326481453124964,Nepal
NRU,14200.486778198,2025.0,170760853.507831,2025.0,165.441176470588,2025.0,0.703,2023.0,83.01170349,2024.0,76.39338302612305,,12025.0,2025.0,20.0,2023.0,3204000.0,,1600000.0,2018.0,947.0,2023.0,0.9295,,0.7845,,0.935259944754359,,176040043.932346,2025.0,1.0309156947629854,2025.0,Nauru,-0.53333333,166.91666666,21.0,False,0.0,Oceania,Micronesia,English|Nauru,True,True,True,East Asia & Pacific,High income,0.4932611114745369,0.0016948837272664557,0.4598103398243279,0.5199568500539373,0.8134327872051359,0.6211403835055996,0.00045983488411298595,0.0,0.6927616803897064,0.0,0.3885031336823117,0.933104561145495,0.8726484062774149,0.5912519529055734,0.0960604847859873,0.31825544500871045,0.6515100069215576,0.00022991744205649297,0.36042160469067275,0.7990016401094944,0.0960604847859873,Nauru
NZL,57350.3627657521,2025.0,305373476618.8,2025.0,50.6607664427853,2024.0,0.938,2023.0,93.51930237,2024.0,77.2406463623047,2024.0,5324700.0,2025.0,267710.0,2023.0,996000.0,2020.0,10961000000.0,2018.0,178456.983,2023.0,0.989,2025.0,0.849,2025.0,1.46149415952832,2022.0,264057413739.965,2025.0,0.8647031715514372,2025.0,New Zealand,-41.0,174.0,270467.0,False,0.0,Oceania,Australia and New Zealand,English|Māori|New Zealand Sign Language,True,True,True,East Asia & Pacific,High income,0.782404945641606,0.6500271908753679,0.10695871666379288,0.9424667385832434,0.9288283146527574,0.6282888876269929,0.5927167317577094,0.7159205781877224,0.5636744939282878,0.8756599445129299,0.8333957172350145,0.9938721735400453,0.9512379374208012,0.5247450335378085,0.2738307338837447,0.5131302843935889,0.8331946469543312,0.6543186549727159,0.757576718558744,0.8232850481662183,0.2738307338837447,New Zealand
OMN,42295.1761223734,2025.0,232398923583.02,2025.0,114.852671596819,2024.0,0.858,2023.0,95.25174678,2024.0,42.226921081543,2024.0,5494691.0,2025.0,309500.0,2023.0,869000.0,2020.0,669000000.0,2020.0,63371.0,2023.0,0.613,2025.0,0.175,2025.0,0.138633928990513,2023.0,109604780696.23,2025.0,0.4716234438886109,2025.0,Oman,21.0,57.0,309500.0,False,3.0,Asia,Western Asia,Arabic,False,True,True,"Middle East, North Africa, Afghanistan & Pakistan",High income,0.7193303090471949,0.6263863777329031,0.3042939406961992,0.798633585041352,0.9478541966595544,0.33287216323188357,0.5957713642750698,0.727326605482851,0.5486043943567381,0.5853580510669708,0.7454718975344451,0.609861715382887,0.13000779803099716,0.8756688630834565,0.6942435869691987,0.550003542492099,0.6931199816442634,0.6615489848789604,0.6264781143193847,0.5385127921657803,0.6942435869691987,Oman
PAK,6573.41613369925,2025.0,1677664333899.13,2025.0,27.1935373787664,2025.0,0.544,2023.0,57.253,2024.0,10.8564126844434,2024.0,255219554.0,2025.0,796100.0,2023.0,966000.0,2012.0,765000000.0,2020.0,41823.0,2023.0,0.261,2025.0,0.302,2025.0,4.33487075793336,2023.0,407307214476.222,2025.0,0.24278230528366915,2025.0,Pakistan,30.0,70.0,881912.0,False,4.0,Asia,Southern Asia,English|Urdu,True,True,True,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,0.33371499191415993,0.7975114238757361,0.03481705185955128,0.23408845738942832,0.5305480663910277,0.06819387610393858,0.9688615025223877,0.801616530250769,0.5602955989665315,0.5992789074297601,0.7101814890855678,0.25036256306554733,0.2847499756311531,0.362760065082247,0.9389973842618232,0.3886811558831491,0.27761013329479817,0.8852390163865783,0.6232519984939532,0.2992908679263158,0.9389973842618232,Pakistan
PAN,43902.1632084954,2025.0,200685085534.879,2025.0,83.6737788620216,2024.0,0.839,2023.0,72.77149963,2024.0,53.6949637061742,2023.0,4571189.0,2025.0,75320.0,2023.0,647000.0,2020.0,1841000000.0,2020.0,123804.0,2023.0,0.692,2025.0,0.728,2025.0,11.7072934419645,2023.0,90462600000.0,2025.0,0.4507689236541578,2025.0,Panama,9.0,-80.0,75417.0,False,2.0,Americas,Central America,Spanish,False,True,True,Latin America & Caribbean ,High income,0.7270545811298451,0.6136848190648895,0.20844550360526506,0.7644732110751528,0.7009738192628928,0.42962997920907975,0.5778855299212641,0.616201350477417,0.5160127746064722,0.6904488092555574,0.8023439636468492,0.6905447637722899,0.8038064138804951,0.214737131755391,0.7165482435935039,0.5163949679333332,0.6316923365157084,0.5970434401993405,0.6696018491696263,0.5696961031360587,0.7165482435935039,Panama
PER,18816.1045522938,2025.0,650598143709.638,2025.0,51.8154829678647,2025.0,0.794,2023.0,81.95705992,2024.0,71.2404708862305,2017.0,34576665.0,2025.0,1285215.6,2023.0,1119000.0,2020.0,1002000000.0,2020.0,125564.0,2023.0,0.592,2025.0,0.667,2025.0,8.60480803979216,2021.0,334854659181.893,2025.0,0.5146873879359525,2025.0,Peru,-10.0,-76.0,1285216.0,False,5.0,Americas,South America,Aymara|Quechua|Spanish,False,True,True,Latin America & Caribbean ,Upper middle income,0.5515572424539391,0.715505716735712,0.11050848269151368,0.6835670622078389,0.8018505834667503,0.5776643919263986,0.7745623094242159,0.8392783952853023,0.5765393123694854,0.6272964739293057,0.8035427234939003,0.5884143227730457,0.729481430938688,0.26060928687046775,0.6481851557962106,0.45919048062705486,0.6876940125336626,0.8069203523547591,0.6691261699308972,0.5261683468607338,0.6481851557962106,Peru
PHL,12576.9867435109,2025.0,1468828072888.91,2025.0,66.7936053314343,2025.0,0.72,2023.0,67.26300914,2024.0,47.4134996154186,2024.0,116786962.0,2025.0,300000.0,2023.0,1483000.0,2020.0,2769000000.0,2020.0,283131.0,2023.0,0.386,2025.0,0.392,2025.0,4.34759149828352,2023.0,487086123720.417,2025.0,0.3316154781562758,2025.0,Philippines,13.0,122.0,342353.0,False,0.0,Asia,South-Eastern Asia,English|Filipino,True,True,True,East Asia & Pacific,Upper middle income,0.46811305595496727,0.7860028787259118,0.15655340260948986,0.5505213951815893,0.6404790123338185,0.37663220387335705,0.8928725179473959,0.7248751703909088,0.6076543284037801,0.732824101870052,0.8725927491580954,0.37802561431460263,0.39440978652890146,0.36232349689511856,0.8439871229134158,0.470223112430123,0.522544203796255,0.8088738441691523,0.7376903931439758,0.3782529659128742,0.8439871229134158,Philippines
